Watching for file changes with StatReloader
[26/Dec/2025 01:48:33] "GET /admin/team/playerprofile/8/change/ HTTP/1.1" 200 19894
[26/Dec/2025 01:48:33] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:35] "GET /admin/team/playerprofile/8/delete/ HTTP/1.1" 200 13542
[26/Dec/2025 01:48:36] "POST /admin/team/playerprofile/8/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:36] "GET /admin/team/playerprofile/ HTTP/1.1" 200 18071
[26/Dec/2025 01:48:36] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:37] "GET /admin/team/playerprofile/7/change/ HTTP/1.1" 200 19894
[26/Dec/2025 01:48:37] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:38] "GET /admin/team/playerprofile/7/delete/ HTTP/1.1" 200 13542
[26/Dec/2025 01:48:39] "POST /admin/team/playerprofile/7/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:39] "GET /admin/team/playerprofile/ HTTP/1.1" 200 17680
[26/Dec/2025 01:48:39] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:40] "GET /admin/team/playerprofile/6/change/ HTTP/1.1" 200 19897
[26/Dec/2025 01:48:40] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:41] "GET /admin/team/playerprofile/6/delete/ HTTP/1.1" 200 13673
[26/Dec/2025 01:48:46] "POST /admin/team/playerprofile/6/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:46] "GET /admin/team/playerprofile/ HTTP/1.1" 200 17290
[26/Dec/2025 01:48:46] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:47] "GET /admin/team/playerprofile/5/change/ HTTP/1.1" 200 19927
[26/Dec/2025 01:48:47] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:48] "GET /admin/team/playerprofile/5/delete/ HTTP/1.1" 200 13554
[26/Dec/2025 01:48:49] "POST /admin/team/playerprofile/5/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:49] "GET /admin/team/playerprofile/ HTTP/1.1" 200 16882
[26/Dec/2025 01:48:49] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:50] "GET /admin/team/playerprofile/4/change/ HTTP/1.1" 200 19900
[26/Dec/2025 01:48:50] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:52] "GET /admin/team/playerprofile/4/delete/ HTTP/1.1" 200 13550
[26/Dec/2025 01:48:53] "POST /admin/team/playerprofile/4/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:53] "GET /admin/team/playerprofile/ HTTP/1.1" 200 16486
[26/Dec/2025 01:48:53] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:54] "GET /admin/team/playerprofile/3/change/ HTTP/1.1" 200 19900
[26/Dec/2025 01:48:54] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:55] "GET /admin/team/playerprofile/3/delete/ HTTP/1.1" 200 13678
[26/Dec/2025 01:48:57] "POST /admin/team/playerprofile/3/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:57] "GET /admin/team/playerprofile/ HTTP/1.1" 200 16106
[26/Dec/2025 01:48:57] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:59] "GET /admin/team/playerprofile/2/change/ HTTP/1.1" 200 19903
[26/Dec/2025 01:48:59] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:49:01] "GET /admin/team/playerprofile/2/delete/ HTTP/1.1" 200 13554
[26/Dec/2025 01:49:02] "POST /admin/team/playerprofile/2/delete/ HTTP/1.1" 302 0
